pid,fnm,lnm,hght,n,bx,by,bz,rt,rx,ry,rz,rv,rvx,rvy,rvz,mnv,mnvt,mnvx,mnvy,mnvz,mxv,mxvt,mxvx,mxvy,mxvz,ta1t,ta1x,ta1y,ta1z,ta2t,ta2x,ta2y,ta2z,at1t,at1x,at1y,at1z,at2t,at2x,at2y,at2z,lr1t,lr1x,lr1y,lr1z,lr2t,lr2x,lr2y,lr2z,rl1t,rl1x,rl1y,rl1z,rl2t,rl2x,rl2y,rl2z,pl,spl,plr
2738,Andre,Iguodala,78,218,0.122476694,0.076518193,2.693612947,0.472,-0.013811506,-0.039507053,8.925472515,13.74292468,-7.396279829,0.511965423,11.57155628,9.597618342,0.404,0.33840576,-0.052961773,8.202988391,22.11917776,0.202,-0.438557292,0.256492952,5.28870494,0.146,-0.708349443,0.278660692,4.170313666,NA,NA,NA,NA,0.359,0.40092754,-0.032881815,7.745740259,NA,NA,NA,NA,0.412,0.313685419,-0.053329115,8.279911498,NA,NA,NA,NA,0.161,-0.686964372,0.28363227,4.429739379,NA,NA,NA,NA,6.935401225,6.234429405,1.112435601
204038,Langston,Galloway,73,214,0.179921803,-0.015892032,3.181341903,0.374,-0.027320745,-0.002903556,8.494224654,13.66925861,-7.755928214,-0.030567264,11.25581068,6.871455963,0.307,0.344178307,-0.014793121,7.902189425,25.340381,0.11,-0.13916813,0.238114292,4.984509757,0.078,-0.181118249,0.22240292,4.208239219,NA,NA,NA,NA,0.257,0.420301636,-0.005837093,7.495852527,NA,NA,NA,NA,0.289,0.389999611,-0.017143799,7.775608343,NA,NA,NA,NA,0.109,-0.141507484,0.238130246,4.959169376,0.257,0.420301636,-0.005837093,7.495852527,5.661281015,5.316939091,1.064763187
201978,Chase,Budinger,79,211,0.027289256,0.510688701,3.547398037,0.372,-0.07972597,0.031328633,7.849255782,14.1698644,-4.919174098,-2.347426049,13.07961675,12.99385382,0.343,0.032923419,0.105421852,7.471561503,15.19809379,0.198,0.039465348,0.48307708,5.467578832,0.088,-0.127622429,0.582541874,3.986573199,NA,NA,NA,NA,0.276,0.11533951,0.299043968,6.590981442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.082,-0.12676516,0.582830329,3.928635463,NA,NA,NA,NA,4.454388922,4.329805814,1.028773371
203490,Otto,Porter Jr.,80,211,-0.222035437,-0.240323547,3.378104175,0.381,-0.027881997,-0.05309915,7.959413375,16.81006294,-8.651065337,0.259678102,14.41075473,8.304566835,0.301,0.371242711,-0.061327385,7.081425627,18.46727212,0.115,-0.313993706,0.140065244,4.835584481,0.066,-0.425205716,0.072954045,4.015459823,NA,NA,NA,NA,0.28,0.387408979,-0.056174192,6.903447173,NA,NA,NA,NA,0.305,0.364459096,-0.061427497,7.1146955,0.06,-0.422791718,0.05869035,3.939863857,0.13,-0.252275449,0.143939625,5.109955087,0.228,0.255333185,0.009691385,6.388852441,4.953409641,4.589242042,1.07935245
203086,Meyers,Leonard,84,210,0.042255558,-0.245704278,3.462771186,0.428,-0.070497616,0.056878584,8.179031455,14.84925011,-6.965428566,0.766191224,13.09182893,10.66003466,0.313,0.314027183,-0.032739583,6.858833189,12.08775994,0.201,-0.028328814,-0.082698394,5.563089118,0.107,-0.308433181,-0.121500295,4.459692252,NA,NA,NA,NA,0.309,0.314380067,-0.035898117,6.816190076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.968389778,4.727301618,1.050999107
200761,Shawne,Williams,82,207,-0.197531404,0.050548137,3.612733619,0.375,-0.001119031,-0.001866862,8.30079901,13.95262065,-6.298073899,0.659684084,12.43280762,9.072334873,0.304,0.260491766,-0.013587336,7.551695418,17.54568823,0.119,-0.333745596,0.373586691,5.076686117,0.072,-0.420068067,0.337415546,4.300069583,NA,NA,NA,NA,0.285,0.270227123,-0.001468909,7.377228217,NA,NA,NA,NA,0.325,0.223225107,-0.017539234,7.745430955,NA,NA,NA,NA,0.113,-0.352139907,0.374427882,4.971502407,NA,NA,NA,NA,4.986312023,4.692470806,1.062619722
201937,Ricky,Rubio,75,205,-0.306719045,-0.755060081,3.64882495,0.39,0.019978092,-0.012623396,7.090541997,14.00919228,-7.968475075,1.234806391,11.45583373,5.100278168,0.231,0.273939974,-0.218827758,5.970611179,12.85424801,0.033,-0.460000397,-0.604741389,4.054515475,0.063,-0.521147748,-0.497564207,4.423717162,NA,NA,NA,NA,0.287,0.406987579,-0.143852829,6.286023151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.932327735,3.536008977,1.112080812
201973,Jonas,Jerebko,82,205,-0.679835815,0.123532156,4.383384604,0.57,-0.040825535,-0.023092956,8.680490772,13.06309079,-7.863739641,-0.511702845,10.41844999,6.44499515,0.305,0.370574632,0.139421753,6.618363353,9.57196498,0.193,-0.40175738,0.233183389,5.728000641,0.084,-0.81290194,0.235080797,4.725595851,NA,NA,NA,NA,0.389,0.572403546,0.088069704,7.220179458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14,-0.733280763,0.266114766,5.242301881,NA,NA,NA,NA,4.988691346,4.346832695,1.147661228
2588,Matt,Bonner,82,204,-0.237867112,0.226046324,3.433104187,0.456,-0.043109071,0.038294539,7.515452103,14.06611829,-6.778566961,0.0029287,12.32504382,7.213395468,0.282,0.394474928,0.001661078,5.867274267,11.86683568,0.102,-0.448803376,0.104129743,4.158282927,0.103,-0.448848076,0.102643351,4.170148194,NA,NA,NA,NA,0.308,0.409067665,0.025425511,6.058759418,NA,NA,NA,NA,0.241,0.297970784,-0.021504288,5.557490772,0.212,0.142506889,-0.013308578,5.300380158,0.363,0.354812797,0.042157542,6.533177969,NA,NA,NA,NA,4.495159963,4.091301252,1.098711556
203142,Chris,Copeland,NA,202,0.280226094,0.36255981,3.740776198,0.439,0.011244846,-0.012720826,8.623028008,13.9358988,-8.696303068,-0.197807144,10.88781249,7.267247441,0.365,0.464038297,0.012122678,7.934247981,23.71824339,0.172,-0.185430236,0.541298699,5.393155817,0.122,-0.310599904,0.566816258,4.361288226,NA,NA,NA,NA,0.324,0.538600118,0.059063659,7.604633649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.132,-0.304404894,0.568751912,4.5224103,NA,NA,NA,NA,5.684596272,4.904036012,1.15916691
203527,Ryan,Kelly,83,202,0.849862151,-0.053897274,3.190224993,0.593,-0.05646137,-0.12717594,8.729512343,13.02755078,-8.341821272,0.382231226,9.999249794,9.972500817,0.577,0.070744367,-0.1324462,8.569800581,13.69418085,0.357,0.319211337,0.132517226,6.000906415,0.26,0.015399843,0.314904524,4.728187664,NA,NA,NA,NA,0.45,0.621377093,-0.083889145,7.223705214,NA,NA,NA,NA,0.545,0.28600855,-0.136972082,8.249468996,NA,NA,NA,NA,0.21,0.066268362,0.333221485,4.1012786,NA,NA,NA,NA,6.622872702,5.613421099,1.179828234
202347,Quincy,Pondexter,79,201,-0.586281989,-0.012191605,3.261287441,0.387,-0.03343431,-0.052607421,8.49981208,14.28196055,-6.401333883,0.953328588,12.73139766,9.542705494,0.316,0.224620563,-0.119246833,7.719472534,20.59192249,0.12,-0.68661582,-0.016735909,5.014634732,0.069,-0.866825035,0.00997271,4.066161533,NA,NA,NA,NA,0.305,0.228760053,-0.128055325,7.614101526,NA,NA,NA,NA,0.264,0.185774919,-0.146536814,7.178273463,NA,NA,NA,NA,0.075,-0.863288913,0.010779422,4.157800744,NA,NA,NA,NA,5.558831927,5.267771292,1.055253089
203957,Dante,Exum,77,201,-0.476677979,0.131646087,3.301677094,0.389,-0.023809019,-0.004601868,8.266373616,13.91123372,-7.695426194,-0.135239167,11.58812106,8.128036265,0.309,0.345486319,0.075836459,7.49779059,19.30250348,0.111,-0.505224556,0.286009031,5.156243688,0.062,-0.718425093,0.25390756,4.273512043,NA,NA,NA,NA,0.28,0.368931561,0.124445273,7.256036396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.124,-0.402435137,0.287326233,5.405691563,NA,NA,NA,NA,5.339679641,4.987170075,1.070683286
2748,Dorell,Wright,81,200,-0.651622682,-0.058677641,3.240259146,0.377,-0.006823667,-0.00659364,8.284912556,14.53521236,-8.618716134,0.694167613,11.68367501,9.269461073,0.238,0.231357753,-0.00391139,6.86231991,19.2710412,0.105,-0.741527552,0.174025489,5.004110466,0.061,-0.91838177,0.127772295,4.192489762,NA,NA,NA,NA,0.29,0.338942403,-0.04680491,7.36921262,NA,NA,NA,NA,0.292,0.338759006,-0.046846635,7.389090719,NA,NA,NA,NA,0.11,-0.705680329,0.174479293,5.100391761,NA,NA,NA,NA,5.495574984,5.085961712,1.080538017
